rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
12	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	8	8	78	328858	4zsiMjB0794HztyqUkD3Zi
13	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	11	172	325514	0RaIjuKU5hudMteEXwr4RS
14	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	14	152	324570	67mqU3FeErlvWwsxnMfvQo
15	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	19	71	320207	6jcGoHrqfRW6fI2I6xtwBQ
16	spotify:track:0v1x6rN6JHRapa03JElljE	BTS	Dynamite	BIGHIT MUSIC	5	28	4	317906	0v1x6rN6JHRapa03JElljE
17	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	10	263	308556	3WjSkl7VDWY1prwJw7dSG0
18	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	18	33	43	307550	0hDphSo7vI7gCjEPpD6gu0
19	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	30	74	304904	25gD4PQjxCLnwIY2n23aEl
20	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	16	207	284009	4DngRKOpRPrkbzImUB0zgh
21	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	15	17	88	283971	260n4ECk9j4IEvTAVBYojl
22	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	16	44	195	278145	6UelLqGlWMcVH1E5c4H7lY
23	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	24	160	275968	60wF0XnX7A0jVpDNA5v8vi
24	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	32	160	272664	2WlZuBDgLfT7Kc0admhFdg
25	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	26	199	271170	7Ac3BmqTQoLdAt7HtZyfgN
26	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	21	228	265880	3tc8Z4lGzOIwmIVftsxO6o
27	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	20	263	257460	3Ghyp3X5Ua9ypHnBIgOObI
28	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	15	15	181	254981	3dPvQLKl42dMYWV4LWRTLK
29	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	27	31	32	251984	01mKvmXQLhr3MEoiAEAcP2
30	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	23	39	109	251561	28atBekPVlTdnU4M9Z7udd
31	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	27	95	247648	3056x1XkmICnQmji68rrft
32	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	32	51	18	243005	4Oun2ylbjFKMPTiaSbbCih
33	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	25	298	241413	3J5Pu25BODMex4Jpy4l6FL
34	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	23	23	103	240060	71FrGl0XcpL3VId65tB5mg
35	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	29	172	238818	08Sd5vVcIH3uKeAiaJdoYj
36	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	22	263	238335	3tv697PZNnaQN0Mn2zGhS5
37	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	49	241	232943	0VjIjW4GlUZAMYd2vXMi3b
38	spotify:track:59CnMc5PR9GdDFEVOpHSg9	Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick	Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix	Tratto Entretenimentos	32	42	74	216802	59CnMc5PR9GdDFEVOpHSg9
39	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	29	35	83	216543	2ptHQBO7TQhEkXOeK9ST59
40	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	37	37	39	216489	187Pge0WmJNoS73kaIORSE
41	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	34	144	212282	5LpLYzpV0HWKI2DlPmNywg
42	spotify:track:2Wo6QQD1KMDWeFkkjLqwx5	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	52	179	204738	2Wo6QQD1KMDWeFkkjLqwx5
43	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	21	36	256	204692	4j2bK4fnc2s6GyVmhJsJhk
44	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	41	130	197883	0SJtvFn4vqgJPscSbEPaql
45	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	33	38	102	193860	1GWUiFYLYEapxYHnASyOud
46	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	57	322	192688	2MOq63fxuFLYQM3CsDcFs1
47	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	33	60	170	191995	3oqC4Ta40ft6NnTJwcUTdi
48	spotify:track:3AV1KI22k1jGMz792lDrj1	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	40	40	67	191112	3AV1KI22k1jGMz792lDrj1
49	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	45	102	189527	6NM06xgqxQ0HU5lxbt2JHi
50	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	46	266	188178	3oe0vGmQxem3DcarYMuzu1
51	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	43	319	188026	2PWjKmjyTZeDpmOUa3a5da
52	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	63	298	184457	3PfIrDoz19wz7qK7tYeu62
53	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	19	47	186	172515	23zmMwD99ROi9yhxqMxWil
54	spotify:track:2CBpRE0A922XhWLSI8AT9O	Bárbara Labres, MC WM	Hoje É Rave	Bárbara Labres Music	50	50	12	172506	2CBpRE0A922XhWLSI8AT9O
55	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	55	65	15	167664	59kRq8rb5uJCrSYYbGCk7o
56	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	43	48	191	164818	48CAeajgzcGJaVUSsXd7h0
57	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	22	53	116	159145	0GrEqRHf5FioT1hOB8PBxZ
58	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	26	76	282	157142	1Nmcs8zk7LfcvHRgLtTM5J
59	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	72	337	149238	1rgnBhdG2JDFTbYkYRZAku
60	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	55	277	148685	5L8ZEyIdZ2KE4Wf51SsuOF
61	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	88	169	143814	7eJMfftS33KTjuF7lTsMCx
62	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	54	375	142985	3GmJxfnUDrIs1iCfKUELFz
63	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	40	91	140	138829	7DmZMqXYgQ1oI3z3bGUEbi
64	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	62	277	137497	4lKuzrdZrJuCAedbIslF3A
65	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	55	94	108	137117	7ytR5pFWmSjzHJIeQkgog4
66	spotify:track:3csAhPJlNeCDnvuTdT8RQw	Shevchenko e Elloco, MC Mari, MC 10G	Xereca de Mel	Tropa Produtora 81	57	61	56	136864	3csAhPJlNeCDnvuTdT8RQw
67	spotify:track:1neg4NArvpVL7AOWIBja6q	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA	Sony Music Entertainment	8	64	207	134619	1neg4NArvpVL7AOWIBja6q
68	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	56	312	133057	2Ou6UYuUbNyqwXxRDSeFRf
69	spotify:track:1xQ6trAsedVPCdbtDAmk0c	Jawsh 685, Jason Derulo	Savage Love (Laxed - Siren Beat)	Columbia	61	93	64	130370	1xQ6trAsedVPCdbtDAmk0c
70	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	12	89	144	129896	5PNvgiKSwMdjBsDsgFCFLX
71	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	58	366	127087	1uryupl9hqVZYurJwH4G9k
72	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	54	108	362	126812	7qEHsqek33rTcFNT9PFqLf
73	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	59	270	126366	2Q9TaUXNM4mNSCgJjbmsJe
74	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	63	69	64	125295	0in6Rc29qdyOkhKyYw4A84
75	spotify:track:0h5iRD8nlDtcn4rwbZzNgg	MC Kevinho	Te gusta	WM Brazil	60	82	80	124441	0h5iRD8nlDtcn4rwbZzNgg
76	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	8	113	152	124377	017PF4Q3l4DBUiWoXk4OWT
77	spotify:track:27ycaQnQAxaPiyeg3nr2aB	Miley Cyrus	Midnight Sky	RCA Records Label	37	107	11	124114	27ycaQnQAxaPiyeg3nr2aB
78	spotify:track:4koUrXFuoId1b6wrMF3laS	Mc Dricka	E Nós Tem um Charme Que É da Hora	Novo Império	68	68	39	123145	4koUrXFuoId1b6wrMF3laS
79	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	79	90	13	122620	1fWITNjgwmKEonjikQUaa1
80	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	34	66	137	121003	5yaXBGNko8lmFSOvKWo99j
81	spotify:track:3vAn0qZzdyuHamcrpkfiX3	BLACKPINK	How You Like That	YG Entertainment/Interscope Records	4	110	60	119358	3vAn0qZzdyuHamcrpkfiX3
82	spotify:track:3JZwQT1rIxU3wdtF7eneee	WC no Beat, LUDMILLA, Vitão	SEM LIMITES	Sony Music Entertainment	47	87	81	116211	3JZwQT1rIxU3wdtF7eneee
83	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	5	145	257	116153	22rcaYTa2UgcLCbeO0NoNj
84	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	23	116	144	115847	466cKvZn1j45IpxDdYZqdA
85	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	14	118	608	115363	13Rf6RaZT13TW4xLQR3MQr
86	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	66	67	88	113235	5OzvtpasMB3aPWpfVr0PsA
87	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	129	95	111586	7ju97lgwC2rKQ6wwsf9no9
88	spotify:track:5JsxHA8NttHWThpTCToK1J	Salvador Da Rima, NOG, Mc Kevin, MC Ryan SP, Mc Lele JP	Vergonha pra Midia	RapRJ Music	81	117	77	110247	5JsxHA8NttHWThpTCToK1J
89	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	14	124	417	109805	7Gk5OrMYaMRtT2JmgJVAfk
90	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	80	138	67	109767	3H7ihDc1dqLriiWXwsc2po
91	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	5	126	355	108231	3MkdA6vwF0ifRl86yzTlJW
92	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	44	77	179	107247	2uhBCMHwS3SATOHIgM2KPF
93	spotify:track:0j1tGcJJfq1nIs4i5GoHXv	Luan Santana	ASAS	LS Music	15	92	72	107109	0j1tGcJJfq1nIs4i5GoHXv
94	spotify:track:4xqrdfXkTW4T0RauPLv3WA	Conan Gray	Heather	Republic Records	94	137	8	107073	4xqrdfXkTW4T0RauPLv3WA
95	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	14	79	466	103042	5fY9bVl1Wj4PIM3wnduWop
96	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	4	81	265	102947	63SHcJzckFykS8faA5zojY
97	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	23	78	409	102820	2PqPSf3gtTED79rWGwVtYg
98	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	1	125	823	102342	5U28PY9MekLyCBYtLHGQpe
99	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	36	70	437	101202	3tu0GkIZwwkmILoD4HemBq
100	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	32	73	313	101170	5n8Y78Pl5q8lqS7sJP61qw
101	spotify:track:5JKaHAt4atuNoLqpyDgbyK	Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter	Poesia Acústica - Paris	Pineapple StormTV	68	149	158	100719	5JKaHAt4atuNoLqpyDgbyK
102	spotify:track:1CBjYXLotHrkiykMbI7EaU	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	102	164	21	100229	1CBjYXLotHrkiykMbI7EaU
103	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	79	80	51	99770	7J3QMuDCSv56jRSiD9jFBF
104	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	20	147	809	99566	3fLqmaO4vvZpFZSZy52VMp
105	spotify:track:2DQ09MyIaXu5F1ly4MEvDM	MC Marks	Céu de pipa	WM Brazil	105	121	15	98557	2DQ09MyIaXu5F1ly4MEvDM
106	spotify:track:2SAqBLGA283SUiwJ3xOUVI	Drake, Lil Durk	Laugh Now Cry Later (feat. Lil Durk)	OVO	85	170	11	98379	2SAqBLGA283SUiwJ3xOUVI
107	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	55	86	209	97329	7ArNH109yIfwIquJ535fsi
108	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	61	84	205	97255	3HXLUh9lzSrSLvrvLk2LjC
109	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	75	161	339	97194	5aayWOEE7u7bxZ3r7dwIrX
110	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	55	168	118	97101	0v8OKUrqZGoEbgEUXScRSQ
111	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	52	148	210	96964	3YqLyRFwjGuPBT7EHoyQH7
112	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	14	71	348	96257	17Ryox5vWKp92IDW87C5PI
113	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	49	174	259	95873	3jjujdWJ72nww5eGnfs2E7
114	spotify:track:7A80qvCqnAXMURfZsaPOcT	Marília Mendonça, Maiara & Maraisa	Você Nem É Tudo Isso	Som Livre	57	96	18	95689	7A80qvCqnAXMURfZsaPOcT
115	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	8	171	323	93025	6toDZSoqG5QUitFsoxavRy
116	spotify:track:62aP9fBQKYKxi7PDXwcUAS	Surf Mesa, Emilee	ily (i love you baby) (feat. Emilee)	Astralwerks	65	193	106	92576	62aP9fBQKYKxi7PDXwcUAS
117	spotify:track:2rRA0VNb8RcaUMAmgWFoCL	Yasmin Santos, Marília Mendonça	Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo	Sony Music Entertainment	19	85	424	92499	2rRA0VNb8RcaUMAmgWFoCL
118	spotify:track:3rfPuNpqMHQKXIPoEF5iFB	João Gustavo e Murilo, Atitude 67	Qual é a do amor (feat. Atitude 67) - Ao vivo	WM Brazil	78	95	53	92256	3rfPuNpqMHQKXIPoEF5iFB
119	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	173	431	92038	6v3KW9xbzN5yKLt9YKDYA2
120	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	46	83	236	91824	2TR917wkDeRvwTE5cSfZFf
121	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	93	97	4	91772	1uA7fD01YlQr1Rm0oyNB4H
122	spotify:track:50YsV2XFugoMrqJK9Ttdly	MC Teteu	Rave Na Praia	GR6 Music	122	140	8	91738	50YsV2XFugoMrqJK9Ttdly
123	spotify:track:6gBFPUFcJLzWGx4lenP6h2	Travis Scott	goosebumps	Epic/Grand Hustle	32	176	176	91632	6gBFPUFcJLzWGx4lenP6h2
124	spotify:track:3XG1frltSxibGuYLPucxl8	Felipe Araújo	Reincidente	Universal Music Ltda.	96	101	33	91496	3XG1frltSxibGuYLPucxl8
125	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	93	-1	274	91040	3h3fui1QXImL2zRcs9v2Lc
126	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	53	-1	260	90847	7CHi4DtfK4heMlQaudCuHK
127	spotify:track:1NFRjwcyR91yN0cLRm8263	Wesley Safadão	Vai Lá	Som Livre	98	98	65	90198	1NFRjwcyR91yN0cLRm8263
128	spotify:track:2DsZ6pXK1AG6emFugTeYW3	Melim	Gelo	UMG Recordings, Inc.	31	185	365	90022	2DsZ6pXK1AG6emFugTeYW3
129	spotify:track:7FikD4RFpmSZIvoP3rRwsS	L7NNON	Perdição	WM Brazil	114	198	95	89835	7FikD4RFpmSZIvoP3rRwsS
130	spotify:track:25usEf5iGk9HL0LM9VTxue	Jovem Dionisio, Vintage Culture, Future Class	Pontos de Exclamação - Vintage Culture & Future Class Remix	Sony Music Entertainment	55	156	72	89258	25usEf5iGk9HL0LM9VTxue
131	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	3	105	162	89151	6nI98wtHOJAYSASq22TCYu
132	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	10	166	766	88709	1qCLx3nX25NuhfPjM5E1qV
133	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	114	393	88607	3Uq45ipGutypFPmETfaoaH
134	spotify:track:2LrcQbkZOz82SSPNjnJJAP	Marília Mendonça, Maiara & Maraisa	Assunto Delicado	Som Livre	83	123	4	87767	2LrcQbkZOz82SSPNjnJJAP
135	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	30	189	1298	87198	0pqnGHJpmpxLKifKRmU6WP
136	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	111	659	87087	72xB2J9ZeBl0Rzxq2XmzdY
137	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	51	-1	273	86429	7sYAS4CpbV90oSemgaEQat
138	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	62	75	70	85983	6wDzwmywQ2X8O0FN1IQGol
139	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	53	106	214	85706	7qpXCkcr3Zj4LDvdiWryns
140	spotify:track:2PaOWQIEkSFkmONCv1Vgui	Melim	Eu Feat. Você	Universal Music Ltda.	120	-1	44	85539	2PaOWQIEkSFkmONCv1Vgui
141	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	20	122	193	85389	5STHFaWYO1KeyITjvB4hR8
142	spotify:track:59WWulo1LM0njpIkcduCMn	Atitude 67	Tão Linda	Universal Music Ltda.	35	151	380	84077	59WWulo1LM0njpIkcduCMn
143	spotify:track:37hCsK2djczyRGWMjqzbxD	Mc Lele JP, MC Neguinho do Kaxeta	Sou Vitorioso	GR6 Music	87	163	202	83274	37hCsK2djczyRGWMjqzbxD
